,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres),date
32709,85291,2021,9,12,2.2,-2.4,2.0,2021-09-12
32710,85291,2021,9,13,0.2,-3.3,9.4,2021-09-13
32711,85291,2021,9,14,4.5,-3.9,0.0,2021-09-14
32712,85291,2021,9,15,4.1,-2.8,0.0,2021-09-15
32713,85291,2021,9,16,7.0,-1.5,0.0,2021-09-16
32714,85291,2021,9,17,9.9,0.5,0.0,2021-09-17
32715,85291,2021,9,18,3.3,0.9,14.2,2021-09-18
32716,85291,2021,9,19,3.0,-2.4,5.6,2021-09-19
32717,85291,2021,9,20,-1.3,-1.9,26.6,2021-09-20
32718,85291,2021,9,21,2.8,-4.6,37.4,2021-09-21
32719,85291,2021,9,22,7.4,-2.4,18.0,2021-09-22
32979,85291,2022,6,9,0.0,-1.8,20.0,2022-06-09
32980,85291,2022,6,10,0.9,-0.3,,2022-06-10
32981,85291,2022,6,11,0.1,-2.4,,2022-06-11
32982,85291,2022,6,12,0.4,-1.4,,2022-06-12
32983,85291,2022,6,13,1.7,-1.9,21.6,2022-06-13
32984,85291,2022,6,14,2.2,-2.4,0.0,2022-06-14
32985,85291,2022,6,15,2.7,-1.8,0.0,2022-06-15
32986,85291,2022,6,16,3.3,0.2,2.6,2022-06-16
32987,85291,2022,6,17,1.7,0.8,27.2,2022-06-17
32988,85291,2022,6,18,3.4,0.2,1.2,2022-06-18
32989,85291,2022,6,19,6.2,-0.5,0.0,2022-06-19
32990,85291,2022,6,20,3.6,1.5,0.0,2022-06-20
32991,85291,2022,6,21,2.2,0.9,4.0,2022-06-21
32992,85291,2022,6,22,3.2,-1.0,5.2,2022-06-22
32993,85291,2022,6,23,3.3,0.4,0.4,2022-06-23
32994,85291,2022,6,24,2.5,1.8,8.4,2022-06-24
32995,85291,2022,6,25,1.4,-0.9,1.0,2022-06-25
32996,85291,2022,6,26,1.3,-0.4,0.0,2022-06-26
32997,85291,2022,6,27,0.2,-2.7,25.6,2022-06-27
32998,85291,2022,6,28,4.3,-4.6,2.2,2022-06-28
32999,85291,2022,6,29,5.9,-1.0,0.0,2022-06-29
33000,85291,2022,6,30,4.5,-0.7,0.0,2022-06-30
33001,85291,2022,7,1,1.8,-1.3,0.0,2022-07-01
33002,85291,2022,7,2,5.1,-2.3,0.0,2022-07-02
33003,85291,2022,7,3,4.5,-2.2,0.0,2022-07-03
33004,85291,2022,7,4,3.0,-2.3,0.0,2022-07-04
33005,85291,2022,7,5,6.9,-2.0,0.0,2022-07-05
33006,85291,2022,7,6,6.8,-0.6,0.0,2022-07-06
33007,85291,2022,7,7,-0.1,-1.2,0.8,2022-07-07
33008,85291,2022,7,8,-0.1,-1.3,,2022-07-08
33009,85291,2022,7,9,0.0,-1.5,,2022-07-09
33010,85291,2022,7,10,2.2,-1.0,8.2,2022-07-10
33011,85291,2022,7,11,2.5,-0.8,0.0,2022-07-11
33012,85291,2022,7,12,-0.1,-1.1,0.0,2022-07-12
33013,85291,2022,7,13,-0.4,-2.5,38.8,2022-07-13
33014,85291,2022,7,14,0.0,-3.5,23.6,2022-07-14
33015,85291,2022,7,15,3.3,-2.9,9.2,2022-07-15
33016,85291,2022,7,16,1.6,-2.3,8.8,2022-07-16
33017,85291,2022,7,17,1.3,-2.0,3.6,2022-07-17
33018,85291,2022,7,18,-2.0,-4.0,8.0,2022-07-18
33019,85291,2022,7,19,-1.1,-5.3,12.0,2022-07-19
33020,85291,2022,7,20,2.2,-5.0,1.0,2022-07-20
33021,85291,2022,7,21,4.2,-4.5,0.0,2022-07-21
33022,85291,2022,7,22,8.8,0.0,0.0,2022-07-22
33023,85291,2022,7,23,5.3,2.2,0.0,2022-07-23
33024,85291,2022,7,24,6.7,2.0,0.0,2022-07-24
33025,85291,2022,7,25,6.8,1.9,0.6,2022-07-25
33026,85291,2022,7,26,0.7,-1.0,11.4,2022-07-26
33027,85291,2022,7,27,2.2,-2.0,15.6,2022-07-27
33028,85291,2022,7,28,-0.7,-2.1,19.0,2022-07-28
33029,85291,2022,7,29,-0.7,-2.7,17.0,2022-07-29
33030,85291,2022,7,30,3.2,-6.3,4.2,2022-07-30
33031,85291,2022,7,31,2.7,-2.2,0.0,2022-07-31
33032,85291,2022,8,1,0.7,-2.4,3.8,2022-08-01
33033,85291,2022,8,2,2.8,-2.4,1.8,2022-08-02
33034,85291,2022,8,3,7.0,0.2,7.0,2022-08-03
33035,85291,2022,8,4,4.4,2.3,7.6,2022-08-04
33036,85291,2022,8,5,1.1,0.5,6.2,2022-08-05
33037,85291,2022,8,6,1.1,-1.4,9.0,2022-08-06
33038,85291,2022,8,7,1.8,-1.2,6.6,2022-08-07
33039,85291,2022,8,8,2.6,-2.3,0.0,2022-08-08
33040,85291,2022,8,9,4.4,-2.9,0.0,2022-08-09
33041,85291,2022,8,10,1.5,-2.5,0.2,2022-08-10
33042,85291,2022,8,11,1.8,-0.4,0.0,2022-08-11
33043,85291,2022,8,12,3.3,-0.7,1.4,2022-08-12
33044,85291,2022,8,13,4.2,0.3,0.0,2022-08-13
33045,85291,2022,8,14,1.3,-1.6,3.8,2022-08-14
33046,85291,2022,8,15,0.7,-1.5,24.4,2022-08-15
33047,85291,2022,8,16,3.7,-0.8,17.4,2022-08-16
33048,85291,2022,8,17,8.8,-0.5,26.6,2022-08-17
33049,85291,2022,8,18,4.3,1.7,0.2,2022-08-18
33050,85291,2022,8,19,1.4,-2.0,14.4,2022-08-19
33051,85291,2022,8,20,1.0,-2.2,7.4,2022-08-20
33052,85291,2022,8,21,2.8,-5.9,17.8,2022-08-21
33053,85291,2022,8,22,2.0,-1.8,0.0,2022-08-22
33054,85291,2022,8,23,-1.4,-4.2,37.2,2022-08-23
33055,85291,2022,8,24,1.3,-3.9,31.2,2022-08-24
33056,85291,2022,8,25,4.8,-1.5,27.0,2022-08-25
33057,85291,2022,8,26,10.4,-0.5,10.8,2022-08-26
33058,85291,2022,8,27,8.4,2.0,0.2,2022-08-27
33059,85291,2022,8,28,6.7,2.2,0.0,2022-08-28
33060,85291,2022,8,29,6.0,3.4,0.6,2022-08-29
33061,85291,2022,8,30,2.2,-1.3,11.6,2022-08-30
33062,85291,2022,8,31,8.0,-3.0,20.8,2022-08-31
33063,85291,2022,9,1,3.3,-1.0,0.0,2022-09-01
33064,85291,2022,9,2,-0.3,-3.2,18.0,2022-09-02
33065,85291,2022,9,3,5.5,-3.4,9.4,2022-09-03
33066,85291,2022,9,4,8.9,-2.1,0.0,2022-09-04
33067,85291,2022,9,5,1.5,-2.9,0.0,2022-09-05
33068,85291,2022,9,6,6.0,-2.9,0.0,2022-09-06
33069,85291,2022,9,7,6.8,-0.1,0.2,2022-09-07
33070,85291,2022,9,8,5.5,2.6,0.8,2022-09-08
33071,85291,2022,9,9,5.6,2.9,9.0,2022-09-09
33072,85291,2022,9,10,1.2,0.4,14.4,2022-09-10
33073,85291,2022,9,11,0.0,-1.9,14.4,2022-09-11
33074,85291,2022,9,12,-0.8,-2.3,14.8,2022-09-12
33075,85291,2022,9,13,1.1,-4.2,16.4,2022-09-13
33076,85291,2022,9,14,5.3,-2.8,0.8,2022-09-14
33077,85291,2022,9,15,5.4,0.6,2.4,2022-09-15
33078,85291,2022,9,16,5.1,0.9,0.0,2022-09-16
33079,85291,2022,9,17,1.4,-1.3,7.2,2022-09-17
33080,85291,2022,9,18,1.5,-0.7,15.0,2022-09-18
33081,85291,2022,9,19,4.8,-1.8,21.8,2022-09-19
33082,85291,2022,9,20,10.2,-1.2,1.8,2022-09-20
33083,85291,2022,9,21,9.9,3.5,0.8,2022-09-21
33084,85291,2022,9,22,13.0,5.3,0.4,2022-09-22
33344,85291,2023,6,9,-0.1,-1.9,17.4,2023-06-09
33345,85291,2023,6,10,2.7,-1.5,0.2,2023-06-10
33346,85291,2023,6,11,5.2,-0.7,0.0,2023-06-11
33347,85291,2023,6,12,2.6,-1.4,0.0,2023-06-12
33348,85291,2023,6,13,2.1,-0.7,0.8,2023-06-13
33349,85291,2023,6,14,1.7,-0.7,11.8,2023-06-14
33350,85291,2023,6,15,3.1,-1.0,2.2,2023-06-15
33351,85291,2023,6,16,4.5,1.3,2.2,2023-06-16
33352,85291,2023,6,17,2.8,0.7,0.0,2023-06-17
33353,85291,2023,6,18,-0.4,-2.3,11.4,2023-06-18
33354,85291,2023,6,19,-2.5,-2.6,11.6,2023-06-19
33355,85291,2023,6,20,-1.3,-4.1,26.2,2023-06-20
33356,85291,2023,6,21,2.4,-4.8,2.2,2023-06-21
33357,85291,2023,6,22,2.6,-4.2,0.0,2023-06-22
33358,85291,2023,6,23,-0.1,-1.6,0.2,2023-06-23
33359,85291,2023,6,24,0.9,-2.2,0.4,2023-06-24
33360,85291,2023,6,25,0.3,-1.7,6.6,2023-06-25
33361,85291,2023,6,26,1.0,-1.2,8.4,2023-06-26
33362,85291,2023,6,27,0.4,-1.7,5.0,2023-06-27
33363,85291,2023,6,28,0.2,-0.4,0.4,2023-06-28
33364,85291,2023,6,29,1.7,-2.7,22.6,2023-06-29
33365,85291,2023,6,30,1.9,-2.5,6.8,2023-06-30
33366,85291,2023,7,1,0.8,-0.1,6.6,2023-07-01
33367,85291,2023,7,2,7.7,-1.5,7.6,2023-07-02
33368,85291,2023,7,3,7.1,0.6,0.0,2023-07-03
33369,85291,2023,7,4,3.5,1.9,0.2,2023-07-04
33370,85291,2023,7,5,3.9,1.8,4.6,2023-07-05
33371,85291,2023,7,6,1.2,-1.3,0.8,2023-07-06
33372,85291,2023,7,7,0.7,-1.6,0.4,2023-07-07
33373,85291,2023,7,8,1.7,-1.4,10.4,2023-07-08
33374,85291,2023,7,9,2.4,-2.1,9.0,2023-07-09
33375,85291,2023,7,10,2.8,-0.1,1.6,2023-07-10
33376,85291,2023,7,11,2.9,-0.1,1.0,2023-07-11
33377,85291,2023,7,12,5.0,0.8,0.0,2023-07-12
33378,85291,2023,7,13,6.2,0.1,0.0,2023-07-13
33379,85291,2023,7,14,3.8,0.9,0.0,2023-07-14
33380,85291,2023,7,15,2.6,0.7,0.0,2023-07-15
33381,85291,2023,7,16,5.4,-3.8,4.8,2023-07-16
33382,85291,2023,7,17,8.4,1.7,0.0,2023-07-17
33383,85291,2023,7,18,2.6,-0.4,0.0,2023-07-18
33384,85291,2023,7,19,5.3,-2.3,7.2,2023-07-19
33385,85291,2023,7,20,3.8,-2.2,0.0,2023-07-20
33386,85291,2023,7,21,-0.8,-1.9,6.2,2023-07-21
33387,85291,2023,7,22,3.2,-1.8,3.2,2023-07-22
33388,85291,2023,7,23,2.7,-1.8,0.4,2023-07-23
33389,85291,2023,7,24,4.8,-1.7,9.6,2023-07-24
33390,85291,2023,7,25,9.3,-0.4,0.2,2023-07-25
33391,85291,2023,7,26,8.1,3.3,0.0,2023-07-26
33392,85291,2023,7,27,7.8,3.4,0.0,2023-07-27
33393,85291,2023,7,28,4.2,1.6,6.8,2023-07-28
33394,85291,2023,7,29,5.5,2.1,0.0,2023-07-29
33395,85291,2023,7,30,5.3,1.4,0.0,2023-07-30
33396,85291,2023,7,31,4.1,-0.6,2.6,2023-07-31
33397,85291,2023,8,1,5.6,0.0,0.4,2023-08-01
33398,85291,2023,8,2,7.4,-0.2,0.2,2023-08-02
33399,85291,2023,8,3,8.5,3.1,0.0,2023-08-03
33400,85291,2023,8,4,9.1,5.2,0.0,2023-08-04
33401,85291,2023,8,5,2.9,-1.6,5.2,2023-08-05
33402,85291,2023,8,6,5.1,-2.1,0.8,2023-08-06
33403,85291,2023,8,7,6.8,-1.3,0.0,2023-08-07
33404,85291,2023,8,8,7.2,0.1,0.0,2023-08-08
33405,85291,2023,8,9,5.5,0.7,0.0,2023-08-09
33406,85291,2023,8,10,0.2,0.0,5.8,2023-08-10
33407,85291,2023,8,11,0.5,-1.1,7.6,2023-08-11
33408,85291,2023,8,12,1.3,-1.0,0.6,2023-08-12
33409,85291,2023,8,13,0.0,-1.9,9.8,2023-08-13
33410,85291,2023,8,14,1.1,-2.8,0.0,2023-08-14
33411,85291,2023,8,15,1.1,-2.9,1.8,2023-08-15
33412,85291,2023,8,16,4.4,-2.1,0.0,2023-08-16
33413,85291,2023,8,17,5.0,-1.7,0.0,2023-08-17
33414,85291,2023,8,18,2.2,-2.4,4.0,2023-08-18
33415,85291,2023,8,19,3.7,-2.7,20.8,2023-08-19
33416,85291,2023,8,20,7.2,0.9,0.6,2023-08-20
33417,85291,2023,8,21,7.7,1.1,0.0,2023-08-21
33418,85291,2023,8,22,6.1,4.0,1.2,2023-08-22
33419,85291,2023,8,23,3.1,-3.7,21.4,2023-08-23
33420,85291,2023,8,24,8.1,-1.2,0.0,2023-08-24
33421,85291,2023,8,25,7.2,0.8,0.2,2023-08-25
33422,85291,2023,8,26,5.9,2.0,0.0,2023-08-26
33423,85291,2023,8,27,10.0,2.8,0.0,2023-08-27
33424,85291,2023,8,28,9.4,4.0,0.0,2023-08-28
33425,85291,2023,8,29,9.7,3.3,1.4,2023-08-29
33426,85291,2023,8,30,4.3,3.9,4.6,2023-08-30
33427,85291,2023,8,31,2.8,-2.2,37.2,2023-08-31
33428,85291,2023,9,1,8.0,-0.8,14.6,2023-09-01
33429,85291,2023,9,2,10.8,-1.5,0.0,2023-09-02
33430,85291,2023,9,3,12.2,2.9,0.0,2023-09-03
33431,85291,2023,9,4,11.5,3.5,0.0,2023-09-04
33432,85291,2023,9,5,0.4,-3.2,22.8,2023-09-05
33433,85291,2023,9,6,6.9,-2.8,1.8,2023-09-06
33434,85291,2023,9,7,10.8,0.4,0.0,2023-09-07
33435,85291,2023,9,8,-1.2,-2.7,11.2,2023-09-08
33436,85291,2023,9,9,-0.7,-3.9,19.2,2023-09-09
33437,85291,2023,9,10,1.2,-2.6,1.6,2023-09-10
33438,85291,2023,9,11,5.9,-0.9,0.4,2023-09-11
33439,85291,2023,9,12,8.8,0.8,0.0,2023-09-12
33440,85291,2023,9,13,15.1,4.6,0.0,2023-09-13
33441,85291,2023,9,14,16.7,7.4,0.0,2023-09-14
33442,85291,2023,9,15,15.4,8.8,0.0,2023-09-15
33443,85291,2023,9,16,12.9,5.1,0.0,2023-09-16
33444,85291,2023,9,17,12.2,4.5,0.0,2023-09-17
33445,85291,2023,9,18,15.3,5.6,0.0,2023-09-18
33446,85291,2023,9,19,15.4,11.4,0.0,2023-09-19
33447,85291,2023,9,20,4.4,4.0,0.8,2023-09-20
33448,85291,2023,9,21,0.2,-1.7,28.2,2023-09-21
33449,85291,2023,9,22,10.1,-4.3,6.6,2023-09-22
33710,85291,2024,6,9,3.3,0.1,0.2,2024-06-09
33711,85291,2024,6,10,3.9,-1.5,26.6,2024-06-10
33712,85291,2024,6,11,3.0,-1.2,5.8,2024-06-11
33713,85291,2024,6,12,-0.8,-2.3,32.2,2024-06-12
33714,85291,2024,6,13,-0.1,-2.5,8.0,2024-06-13
33715,85291,2024,6,14,1.1,-2.7,0.0,2024-06-14
33716,85291,2024,6,15,2.3,-0.4,0.8,2024-06-15
33717,85291,2024,6,16,-0.5,-3.0,0.4,2024-06-16
33718,85291,2024,6,17,-0.1,-2.3,3.4,2024-06-17
33719,85291,2024,6,18,3.8,-4.2,0.0,2024-06-18
33720,85291,2024,6,19,2.9,-2.8,0.0,2024-06-19
33721,85291,2024,6,20,2.2,-2.5,0.0,2024-06-20
33722,85291,2024,6,21,1.3,-2.2,2.6,2024-06-21
33723,85291,2024,6,22,2.8,-2.3,10.8,2024-06-22
33724,85291,2024,6,23,8.1,-2.3,0.0,2024-06-23
33725,85291,2024,6,24,4.8,-0.2,0.0,2024-06-24
33726,85291,2024,6,25,1.3,-1.7,1.2,2024-06-25
33727,85291,2024,6,26,0.8,-0.8,1.0,2024-06-26
33728,85291,2024,6,27,0.8,-0.8,7.8,2024-06-27
33729,85291,2024,6,28,3.2,-1.9,0.0,2024-06-28
33730,85291,2024,6,29,2.4,0.7,0.0,2024-06-29
33731,85291,2024,6,30,-1.3,-2.7,32.6,2024-06-30
33732,85291,2024,7,1,-2.3,-4.6,11.0,2024-07-01
33733,85291,2024,7,2,1.8,-5.4,1.4,2024-07-02
33734,85291,2024,7,3,1.4,-3.6,0.0,2024-07-03
33735,85291,2024,7,4,4.2,-1.1,0.0,2024-07-04
33736,85291,2024,7,5,9.0,-0.1,0.0,2024-07-05
33737,85291,2024,7,6,9.3,3.5,0.0,2024-07-06
33738,85291,2024,7,7,8.2,2.0,0.0,2024-07-07
33739,85291,2024,7,8,5.1,1.1,0.0,2024-07-08
33740,85291,2024,7,9,3.1,2.0,9.4,2024-07-09
33741,85291,2024,7,10,6.5,1.3,89.2,2024-07-10
33742,85291,2024,7,11,2.6,0.7,1.4,2024-07-11
33743,85291,2024,7,12,2.3,-0.9,1.2,2024-07-12
33744,85291,2024,7,13,0.6,-0.9,1.6,2024-07-13
33745,85291,2024,7,14,-1.6,-2.6,21.8,2024-07-14
33746,85291,2024,7,15,1.5,-3.1,15.8,2024-07-15
33747,85291,2024,7,16,2.4,-2.6,116.8,2024-07-16
33748,85291,2024,7,17,1.9,-1.3,24.8,2024-07-17
33749,85291,2024,7,18,-1.1,-3.1,18.0,2024-07-18
33750,85291,2024,7,19,0.0,-3.5,7.2,2024-07-19
33751,85291,2024,7,20,0.0,-2.6,12.0,2024-07-20
33752,85291,2024,7,21,2.2,-2.0,28.6,2024-07-21
33753,85291,2024,7,22,3.2,-0.4,0.2,2024-07-22
33754,85291,2024,7,23,4.8,0.8,0.0,2024-07-23
33755,85291,2024,7,24,3.1,-0.1,0.0,2024-07-24
33756,85291,2024,7,25,2.2,0.8,0.0,2024-07-25
33757,85291,2024,7,26,4.5,-2.6,9.8,2024-07-26
33758,85291,2024,7,27,3.2,-0.1,0.2,2024-07-27
33759,85291,2024,7,28,-1.9,-4.6,15.0,2024-07-28
33760,85291,2024,7,29,0.0,-4.0,30.6,2024-07-29
33761,85291,2024,7,30,6.0,-6.0,8.8,2024-07-30
33762,85291,2024,7,31,8.8,-0.7,0.2,2024-07-31
33763,85291,2024,8,1,7.6,0.7,0.0,2024-08-01
33764,85291,2024,8,2,6.1,0.5,0.0,2024-08-02
33765,85291,2024,8,3,3.2,-0.3,0.0,2024-08-03
33766,85291,2024,8,4,5.0,-1.2,0.0,2024-08-04
33767,85291,2024,8,5,1.6,-0.6,0.0,2024-08-05
33768,85291,2024,8,6,1.2,-1.7,1.0,2024-08-06
33769,85291,2024,8,7,3.8,-0.7,0.0,2024-08-07
33770,85291,2024,8,8,4.6,-0.2,0.0,2024-08-08
33771,85291,2024,8,9,4.3,0.6,0.0,2024-08-09
33772,85291,2024,8,10,7.1,-0.1,0.0,2024-08-10
33773,85291,2024,8,11,10.8,2.0,0.0,2024-08-11
33774,85291,2024,8,12,11.2,4.3,0.0,2024-08-12
33775,85291,2024,8,13,8.1,3.1,0.0,2024-08-13
33776,85291,2024,8,14,9.9,3.4,0.0,2024-08-14
33777,85291,2024,8,15,12.5,5.1,0.0,2024-08-15
33778,85291,2024,8,16,6.8,4.6,0.0,2024-08-16
33779,85291,2024,8,17,2.9,-0.2,4.4,2024-08-17
33780,85291,2024,8,18,3.8,,7.0,2024-08-18
33781,85291,2024,8,19,7.9,1.3,0.2,2024-08-19
33782,85291,2024,8,20,4.9,2.6,0.0,2024-08-20
33783,85291,2024,8,21,3.6,2.8,10.2,2024-08-21
33784,85291,2024,8,22,4.7,-0.3,4.2,2024-08-22
33785,85291,2024,8,23,7.9,0.3,0.0,2024-08-23
33786,85291,2024,8,24,10.3,3.2,4.6,2024-08-24
33787,85291,2024,8,25,10.0,5.0,0.2,2024-08-25
33788,85291,2024,8,26,4.0,1.2,9.4,2024-08-26
33789,85291,2024,8,27,6.9,1.6,0.0,2024-08-27
33790,85291,2024,8,28,3.4,0.7,1.0,2024-08-28
33791,85291,2024,8,29,4.4,-2.1,2.6,2024-08-29
33792,85291,2024,8,30,5.0,-0.3,6.8,2024-08-30
33793,85291,2024,8,31,4.3,0.4,3.6,2024-08-31
33794,85291,2024,9,1,4.8,0.9,2.2,2024-09-01
33795,85291,2024,9,2,-0.4,-3.5,4.0,2024-09-02
33796,85291,2024,9,3,5.8,-3.9,6.0,2024-09-03
33797,85291,2024,9,4,8.6,-0.5,8.8,2024-09-04
33798,85291,2024,9,5,11.2,3.1,3.0,2024-09-05
33799,85291,2024,9,6,13.3,4.4,6.0,2024-09-06
33800,85291,2024,9,7,6.7,-1.2,20.6,2024-09-07
33801,85291,2024,9,8,4.3,0.1,0.0,2024-09-08
33802,85291,2024,9,9,6.3,-0.6,1.6,2024-09-09
33803,85291,2024,9,10,11.4,-0.9,0.0,2024-09-10
33804,85291,2024,9,11,10.3,4.4,0.0,2024-09-11
33805,85291,2024,9,12,2.7,,29.8,2024-09-12
33806,85291,2024,9,13,5.9,-1.7,0.2,2024-09-13
33807,85291,2024,9,14,-1.5,-2.0,14.2,2024-09-14
33808,85291,2024,9,15,-0.5,-4.8,28.4,2024-09-15
33809,85291,2024,9,16,0.5,-3.8,7.8,2024-09-16
33810,85291,2024,9,17,3.7,-0.9,25.8,2024-09-17
33811,85291,2024,9,18,5.3,-0.8,0.0,2024-09-18
33812,85291,2024,9,19,1.4,-0.5,7.8,2024-09-19
33813,85291,2024,9,20,2.1,-2.1,8.8,2024-09-20
33814,85291,2024,9,21,2.1,-1.3,14.0,2024-09-21
33815,85291,2024,9,22,4.5,-0.4,6.4,2024-09-22
34075,85291,2025,6,9,1.7,-1.1,38.6,2025-06-09
34076,85291,2025,6,10,1.1,-0.3,21.6,2025-06-10
34077,85291,2025,6,11,0.4,-1.0,7.4,2025-06-11
34078,85291,2025,6,12,1.5,-1.6,0.4,2025-06-12
34079,85291,2025,6,13,3.9,-1.3,0.0,2025-06-13
34080,85291,2025,6,14,3.2,-0.9,0.0,2025-06-14
34081,85291,2025,6,15,2.7,-1.3,0.0,2025-06-15
34082,85291,2025,6,16,-0.2,-2.0,0.0,2025-06-16
34083,85291,2025,6,17,-1.1,-1.4,7.8,2025-06-17
34084,85291,2025,6,18,2.9,-2.9,2.6,2025-06-18
34085,85291,2025,6,19,6.5,-2.1,0.0,2025-06-19
34086,85291,2025,6,20,9.0,0.0,0.0,2025-06-20
34087,85291,2025,6,21,10.1,3.0,0.0,2025-06-21
34088,85291,2025,6,22,10.4,5.8,0.0,2025-06-22
34089,85291,2025,6,23,5.8,2.8,0.6,2025-06-23
34090,85291,2025,6,24,0.1,0.0,33.8,2025-06-24
34091,85291,2025,6,25,-1.2,-2.8,24.4,2025-06-25
34092,85291,2025,6,26,0.0,-4.1,20.6,2025-06-26
34093,85291,2025,6,27,2.8,-1.2,14.0,2025-06-27
34094,85291,2025,6,28,2.6,-0.7,0.0,2025-06-28
34095,85291,2025,6,29,1.2,-1.4,0.0,2025-06-29
34096,85291,2025,6,30,1.5,-2.0,4.4,2025-06-30
34097,85291,2025,7,1,2.4,-2.0,5.4,2025-07-01
34098,85291,2025,7,2,2.2,-0.5,59.4,2025-07-02
34099,85291,2025,7,3,2.3,-0.2,62.4,2025-07-03
34100,85291,2025,7,4,7.1,0.1,0.0,2025-07-04
34101,85291,2025,7,5,5.6,0.1,0.0,2025-07-05
34102,85291,2025,7,6,9.2,1.1,0.0,2025-07-06
34103,85291,2025,7,7,7.2,0.6,0.0,2025-07-07
34104,85291,2025,7,8,1.8,0.4,0.0,2025-07-08
34105,85291,2025,7,9,-0.8,-2.9,19.0,2025-07-09
34106,85291,2025,7,10,0.6,-2.4,5.6,2025-07-10
34107,85291,2025,7,11,2.3,-3.0,28.8,2025-07-11
34108,85291,2025,7,12,2.0,-1.5,9.8,2025-07-12
34109,85291,2025,7,13,1.0,-1.4,0.0,2025-07-13
34110,85291,2025,7,14,-1.0,-2.5,11.4,2025-07-14
34111,85291,2025,7,15,0.0,-2.7,2.6,2025-07-15
34112,85291,2025,7,16,1.4,-2.0,0.4,2025-07-16
34113,85291,2025,7,17,0.7,-0.1,0.0,2025-07-17
34114,85291,2025,7,18,3.5,-3.2,5.4,2025-07-18
34115,85291,2025,7,19,1.9,-2.3,0.0,2025-07-19
34116,85291,2025,7,20,4.3,-2.7,0.0,2025-07-20
34117,85291,2025,7,21,4.2,-1.8,0.0,2025-07-21
34118,85291,2025,7,22,4.4,0.6,5.6,2025-07-22
34119,85291,2025,7,23,-1.1,-3.3,17.4,2025-07-23
34120,85291,2025,7,24,1.5,-3.5,3.4,2025-07-24
34121,85291,2025,7,25,3.9,-1.2,0.0,2025-07-25
34122,85291,2025,7,26,1.8,-1.3,0.2,2025-07-26
34123,85291,2025,7,27,1.6,0.3,6.8,2025-07-27
34124,85291,2025,7,28,0.9,0.0,15.6,2025-07-28
35745,72161,2014,6,9,6.7,0.2,0.0,2014-06-09
35746,72161,2014,6,10,9.3,0.9,0.0,2014-06-10
35747,72161,2014,6,11,8.2,0.6,0.0,2014-06-11
35748,72161,2014,6,12,6.6,3.6,0.0,2014-06-12
35749,72161,2014,6,13,5.7,2.8,0.0,2014-06-13
35750,72161,2014,6,14,6.4,2.8,12.6,2014-06-14
35751,72161,2014,6,15,4.9,0.1,16.6,2014-06-15
35752,72161,2014,6,16,2.5,-0.2,0.0,2014-06-16
35753,72161,2014,6,17,6.5,-0.2,8.0,2014-06-17
35754,72161,2014,6,18,9.0,0.3,0.0,2014-06-18
35755,72161,2014,6,19,7.1,4.1,0.0,2014-06-19
35756,72161,2014,6,20,5.6,2.9,0.0,2014-06-20
35757,72161,2014,6,21,7.7,1.9,0.0,2014-06-21
35758,72161,2014,6,22,8.6,1.9,6.4,2014-06-22
35759,72161,2014,6,23,2.9,2.1,0.0,2014-06-23
35760,72161,2014,6,24,0.5,-3.0,24.8,2014-06-24
35761,72161,2014,6,25,2.8,-2.7,15.6,2014-06-25
35762,72161,2014,6,26,2.8,-0.7,38.4,2014-06-26
35763,72161,2014,6,27,3.0,1.2,13.2,2014-06-27
35764,72161,2014,6,28,-0.2,-0.5,0.4,2014-06-28
35765,72161,2014,6,29,-0.1,-2.4,16.6,2014-06-29
35766,72161,2014,6,30,-0.3,-2.6,17.2,2014-06-30
35767,72161,2014,7,1,3.1,-2.4,0.2,2014-07-01
35768,72161,2014,7,2,6.5,-1.7,0.0,2014-07-02
35769,72161,2014,7,3,7.5,1.4,0.0,2014-07-03
35770,72161,2014,7,4,3.3,0.2,0.0,2014-07-04
35771,72161,2014,7,5,1.1,-0.1,7.4,2014-07-05
35772,72161,2014,7,6,0.8,-0.1,35.4,2014-07-06
35773,72161,2014,7,7,1.2,-0.6,5.2,2014-07-07
35774,72161,2014,7,8,2.0,-1.6,0.0,2014-07-08
35775,72161,2014,7,9,0.4,-1.1,0.0,2014-07-09
35776,72161,2014,7,10,0.9,-2.8,9.6,2014-07-10
35777,72161,2014,7,11,0.0,-2.5,14.8,2014-07-11
35778,72161,2014,7,12,0.1,-1.2,4.4,2014-07-12
35779,72161,2014,7,13,4.3,-6.0,10.2,2014-07-13
35780,72161,2014,7,14,6.3,-1.9,0.0,2014-07-14
35781,72161,2014,7,15,2.5,1.0,0.0,2014-07-15
35782,72161,2014,7,16,1.8,0.9,11.6,2014-07-16
35783,72161,2014,7,17,0.1,0.1,11.6,2014-07-17
35784,72161,2014,7,18,-0.9,-4.4,7.4,2014-07-18
35785,72161,2014,7,19,3.9,-5.5,0.0,2014-07-19
35786,72161,2014,7,20,5.8,-1.5,0.2,2014-07-20
35787,72161,2014,7,21,5.1,-0.5,0.0,2014-07-21
35788,72161,2014,7,22,8.2,-0.3,0.0,2014-07-22
35789,72161,2014,7,23,8.9,0.5,0.0,2014-07-23
35790,72161,2014,7,24,4.4,2.0,0.0,2014-07-24
